feature,correlation,abs_correlation,p_value
dudd_over_cogs_d,0.007414271951515996,0.007414271951515996,0.3224629611213825
txt_over_at_pd,0.007413139073555849,0.007413139073555849,0.3225369051257139
dltr,0.007413030046894199,0.007413030046894199,0.32254402198128823
ch_d_over_invt,0.007412111815529698,0.007412111815529698,0.3226039647785402
msa_over_cogs,-0.007410291377903808,0.007410291377903808,0.32272282572261324
apalch_over_lt,-0.007408837957943268,0.007408837957943268,0.32281774366203414
gp,-0.0074055208240192474,0.0074055208240192474,0.32303444263119535
aco_over_cogs_pd,-0.0074033824029914545,0.0074033824029914545,0.32317418988525637
aoloch_over_dltt_d,0.007403297869600921,0.007403297869600921,0.3231797150088408
ivstch_over_sale,-0.007400566523472331,0.007400566523472331,0.32335826961108677
acox,-0.007399876470721865,0.007399876470721865,0.3234033901745254
cld4_d_over_lct,0.007399846904801281,0.007399846904801281,0.32340532349664075
dltis_over_sale_d,0.007399407439779344,0.007399407439779344,0.32343406110015616
txndba_d_over_at,0.007395882059212039,0.007395882059212039,0.32366465386105414
fiao_d_over_lt,-0.007390229121879189,0.007390229121879189,0.3240346321977366
dvc_over_lct,-0.007389722505680329,0.007389722505680329,0.3240678030968525
dxd2_over_dltt_d,-0.007387949282800988,0.007387949282800988,0.32418392299307225
ibc_over_icapt_d,0.007387872302963928,0.007387872302963928,0.32418896464848906
seq_over_act_d,0.007385554322753821,0.007385554322753821,0.3243408004919493
tstk_over_cogs,-0.007383803163058817,0.007383803163058817,0.32445553829872065
lcox_over_mktcap_pd,0.007382524688098902,0.007382524688098902,0.3245393219954882
rdip_over_ceq_d,-0.007382330976502104,0.007382330976502104,0.3245520179377942
dclo_over_ceq,0.007379455698081011,0.007379455698081011,0.3247405029500448
dpact_over_lct_d,0.007377511382884104,0.007377511382884104,0.3248680002877857
intan_d_over_act,-0.007376670816716611,0.007376670816716611,0.3249231300092654
reuna_over_mktcap_d,-0.00737079279917994,0.00737079279917994,0.32530881823006913
dxd4_over_at_d,0.0073685994925613086,0.0073685994925613086,0.32545280908694196
pstk_over_icapt_d,-0.0073619424627747315,0.0073619424627747315,0.32589009772765337
lo_over_icapt_d,-0.007359174659690874,0.007359174659690874,0.32607202223775633
dpvieb_over_sale_d,-0.007358925566173892,0.007358925566173892,0.32608839810488194
invch_over_at_d,-0.007358759121231891,0.007358759121231891,0.32609934080021513
niadj_over_sale_d,-0.007356639088882456,0.007356639088882456,0.3262387403108734
ds_d_over_sale,-0.007355784519733536,0.007355784519733536,0.326294942158252
chech_over_lct_pd,-0.007351955874183433,0.007351955874183433,0.3265468152269081
dv_over_lt_d,0.007350961351174402,0.007350961351174402,0.32661226204448857
spi_over_sale_d,-0.007349989786201768,0.007349989786201768,0.3266762062847351
dd3_over_ceq_d,-0.0073485778974583275,0.0073485778974583275,0.3267691452421264
mrc4_over_ppent_d,-0.007348300336094647,0.007348300336094647,0.32678741801014055
chech_over_invt_d,-0.007348052030496013,0.007348052030496013,0.3268037653383301
mrc1_pd_minus_pd_seq,0.00734648167773142,0.00734648167773142,0.326907162630297
ibc_over_mktcap_d,0.007346034352974314,0.007346034352974314,0.3269366198798498
am_over_ppent_pd,-0.007345220132287691,0.007345220132287691,0.32699024240051405
dxd3_d_over_at,-0.007344725189181447,0.007344725189181447,0.3270228408959613
wcap_over_lt_d,0.007341385355984745,0.007341385355984745,0.3272428678825194
siv_over_emp_d,-0.007339961114946239,0.007339961114946239,0.32733672558450394
pstkc_over_dltt_d,0.007339889517108324,0.007339889517108324,0.32734144435423085
mrct_over_ppent_d,-0.007337890530632742,0.007337890530632742,0.32747320857426065
xsga_over_ceq_d,0.007336909281423387,0.007336909281423387,0.32753790071499633
txs_over_invt,-0.007335864324596824,0.007335864324596824,0.327606802112941
txdbca_over_lt,0.007335149385401146,0.007335149385401146,0.32765394853230145
invfg_d_over_act,-0.007334898477959545,0.007334898477959545,0.327670495580975
np_over_lct,-0.0073330557299943495,0.0073330557299943495,0.3277920392436959
ivao_d_over_at,0.007331416757770636,0.007331416757770636,0.3279001668770687
dc_over_seq,0.007327106766091178,0.007327106766091178,0.3281846196457163
fatb_d_over_sale,-0.007325266903850496,0.007325266903850496,0.3283060964315097
fiao_over_dltt_d,-0.0073218206609518225,0.0073218206609518225,0.32853371285217997
txdba_over_ppent,0.007321326575975119,0.007321326575975119,0.32856635441337695
recta_over_dltt,0.007321202101452963,0.007321202101452963,0.3285745781132585
ppent_over_mktcap_pd,0.007315390014446145,0.007315390014446145,0.3289587158007781
aoloch_over_seq,0.007313535937032189,0.007313535937032189,0.3290813183651128
dvpa_over_act_d,0.007311599923453467,0.007311599923453467,0.3292093706319434
nopio_over_ceq_pd,0.00731129581995857,0.00731129581995857,0.32922948765063204
ppegt_pd_minus_pd_ppent,0.007307701308676043,0.007307701308676043,0.32946733168538667
nopi_over_xsga_pd,0.007307567097400074,0.007307567097400074,0.32947621442215363
txach_over_lct,0.0073060350818077565,0.0073060350818077565,0.32957762144950015
cogs_d_over_lct,0.007304967895664658,0.007304967895664658,0.3296482724756311
fatp_over_emp_d,0.007298148901198703,0.007298148901198703,0.3300999425795716
dltp_over_lct_d,0.007294599404121801,0.007294599404121801,0.3303352092803377
idit_over_ppent_d,-0.007294439761181039,0.007294439761181039,0.330345793235522
ibadj_d_over_lt,0.007293161326631907,0.007293161326631907,0.3304305583848997
dpvieb_pd_minus_pd_ppent,0.0072916311288703335,0.0072916311288703335,0.33053203491299404
intpn_d_over_invt,0.007289970571036749,0.007289970571036749,0.33064217920749717
dltp_over_act_d,0.007288660763952702,0.007288660763952702,0.33072907506344545
txndb_over_lt_d,-0.007288208040073754,0.007288208040073754,0.33075911332590974
mii_over_xsga_d,0.007282523638144871,0.007282523638144871,0.33113642401255217
pstkrv_over_seq_d,-0.007281720374072325,0.007281720374072325,0.33118976430489655
sppiv_d_over_ppent,-0.007276778504036018,0.007276778504036018,0.3315180486006496
intan_pd_minus_pd_mktcap,-0.007275200676430652,0.007275200676430652,0.33162290665772387
dpc_over_dltt_d,0.007268294701296712,0.007268294701296712,0.3320821108896441
xacc_d_over_dltt,-0.007262272109927957,0.007262272109927957,0.33248291081436854
dcvsub_d_over_xsga,-0.007260890930265044,0.007260890930265044,0.33257487153159165
txp_d_over_ceq,0.007258684203637478,0.007258684203637478,0.3327218323090869
mrc3_over_dltt,-0.007257665789265772,0.007257665789265772,0.33278966951468425
fatc_d_over_act,0.007257150885124687,0.007257150885124687,0.3328239709936688
fatb_d_over_lt,-0.007256992035231988,0.007256992035231988,0.332834553591543
cld5_over_cogs,-0.007256140273702414,0.007256140273702414,0.33289130174662934
dudd_d_over_seq,-0.007255356927224786,0.007255356927224786,0.3329434972990243
gp_d_over_ppent,-0.007253552235699019,0.007253552235699019,0.33306376671044396
emp_over_at_pd,0.007248781067780288,0.007248781067780288,0.33338186499380534
am_over_icapt_pd,-0.007248037857761074,0.007248037857761074,0.3334314331499854
at_d_over_invt,-0.0072457383387724734,0.0072457383387724734,0.3335848289540086
lse_d_over_invt,-0.0072457383387724734,0.0072457383387724734,0.3335848289540086
sale_pd,-0.007243299894121156,0.007243299894121156,0.333747541906836
revt_d_over_sale,-0.007243299894121156,0.007243299894121156,0.333747541906836
revt_pd,-0.007243299894121156,0.007243299894121156,0.333747541906836
sale_d_over_sale,-0.007243299894121156,0.007243299894121156,0.333747541906836
oancf_over_lct_pd,0.007242567976858506,0.007242567976858506,0.33379639139471984
dpc_over_ceq_d,0.007240133065758701,0.007240133065758701,0.333958934972871
oancf_over_lct_d,-0.0072382450855766585,0.0072382450855766585,0.334085003059662
xidoc_over_ppent_d,-0.0072380038793098175,0.0072380038793098175,0.3341011115897763
acox_pd_minus_pd_cogs,0.007237457635227268,0.007237457635227268,0.3341375933773684
wcap_d_over_invt,-0.00723699547164466,0.00723699547164466,0.3341684617196057
diladj_over_invt,-0.007233367737767174,0.007233367737767174,0.334410825346575
txdi_over_mktcap_d,0.007232065020587118,0.007232065020587118,0.3344978856299445
fate,0.007232016275761303,0.007232016275761303,0.33450114351871735
emp_over_ceq_d,0.007231622134927733,0.007231622134927733,0.3345274869016929
pstkc_over_mktcap,-0.007230650612738695,0.007230650612738695,0.3345924267135439
invwip_d_over_ppent,-0.007224906346410947,0.007224906346410947,0.3349765588165901
txs_over_emp_pd,0.007220213044557305,0.007220213044557305,0.33529062134740745
txds_over_at,0.007219305041547462,0.007219305041547462,0.33535140423506227
lct_over_emp_pd,-0.007218270485305814,0.007218270485305814,0.335420667406312
dudd_d_over_mktcap,-0.007215776769426981,0.007215776769426981,0.3355876586542603
mrc5_pd_minus_pd_xsga,-0.007215235129460333,0.007215235129460333,0.33562393655421574
fatl_over_at,-0.0072144597566907165,0.0072144597566907165,0.33567587377718483
am_over_seq_pd,-0.007213477994441205,0.007213477994441205,0.33574164312352883
dlc_over_emp_d,0.007212736878235819,0.007212736878235819,0.33579129681743175
dlto_over_lct_d,-0.007211725062035386,0.007211725062035386,0.335859094643696
xido_over_sale_d,0.007211487052947352,0.007211487052947352,0.33587504397702117
cld5_over_ppent_d,0.007209517935462921,0.007209517935462921,0.3360070160882265
txach_d_over_seq,0.007205771001985935,0.007205771001985935,0.3362582312552023
dilavx_d_over_lt,0.0072054627745213855,0.0072054627745213855,0.3362789019088055
dd3_d_over_at,-0.0072018947065517714,0.0072018947065517714,0.3365182467002834
dlc_over_sale_pd,-0.00719889831615863,0.00719889831615863,0.3367193281775717
txp_d_over_xsga,0.00719661565131672,0.00719661565131672,0.3368725648714058
dd3_over_lct,0.007192045482717113,0.007192045482717113,0.3371794978303099
xpr_over_cogs_pd,-0.007190577993652951,0.007190577993652951,0.3372780926509438
reajo_d_over_ppent,-0.007188249217427493,0.007188249217427493,0.3374345919996634
recch_d_over_lct,-0.007186119168266541,0.007186119168266541,0.33757777726761257
txfo_over_ceq_d,0.0071850073060292004,0.0071850073060292004,0.3376525339079508
aco_over_lct_pd,-0.007182970686820194,0.007182970686820194,0.33778949464996916
tstkc_over_cogs,-0.007182607134853889,0.007182607134853889,0.3378139469339041
fiao_over_invt_d,0.007179910348345066,0.007179910348345066,0.33799536665183855
fiao_d_over_sale,0.007176742612495123,0.007176742612495123,0.33820854823958096
diladj_over_emp,0.0071753557479655415,0.0071753557479655415,0.33830190831073614
pstkr_over_seq,-0.007172049574264859,0.007172049574264859,0.33852453795894655
invt_over_ceq_d,0.007170723566815923,0.007170723566815923,0.338613854473526
lo_over_dltt,-0.007164820785061489,0.007164820785061489,0.33901163446196725
dilavx_over_invt_d,-0.0071637114342976635,0.0071637114342976635,0.3390864254708138
fato_over_emp,-0.007163556458402936,0.007163556458402936,0.33909687458994153
gdwl_over_emp_d,-0.007161993010913977,0.007161993010913977,0.3392023002731752
recd_over_dltt,-0.007159311638623474,0.007159311638623474,0.3393831583010586
dd2_over_emp,0.00715909123045662,0.00715909123045662,0.33939802753839665
recd_over_lct_d,0.007159026164984128,0.007159026164984128,0.3394024170833655
emp_pd_minus_pd_xsga,-0.007156312961664932,0.007156312961664932,0.3395854917086997
xsga_pd_minus_pd_emp,0.007156312961664848,0.007156312961664848,0.33958549170871827
seq_pd_minus_pd_lt,0.007155968688163497,0.007155968688163497,0.3396087262457214
lt_pd_minus_pd_seq,-0.007155968688163396,0.007155968688163396,0.3396087262457214
ibadj_over_invt_d,-0.007155860890834916,0.007155860890834916,0.33961600154618976
dudd_over_xsga_d,-0.007154623826472964,0.007154623826472964,0.3396994988479696
lco_over_act,0.007153869263811346,0.007153869263811346,0.33975043551875195
dxd3_over_act_d,-0.007151969860137673,0.007151969860137673,0.3398786762334489
icapt_d_over_cogs,0.007151913501203292,0.007151913501203292,0.33988248185431197
mrct_d_over_sale,0.007150305337031853,0.007150305337031853,0.3399910841877636
idit_over_act_d,-0.007149781322543463,0.007149781322543463,0.34002647667001273
dd4_over_lt_d,0.007147885157421256,0.007147885157421256,0.34015456536097893
dvp_d_over_icapt,0.007146206016102722,0.007146206016102722,0.34026801959289965
dm_d_over_ppent,-0.00714457205553773,0.00714457205553773,0.3403784443802174
xacc_pd_minus_pd_xsga,0.007142191662483036,0.007142191662483036,0.3405393549500861
pstk_d_over_seq,-0.007133624869129688,0.007133624869129688,0.3411188589647071
diladj_over_ppent_d,-0.007129898897081748,0.007129898897081748,0.3413711006678282
dxd4_over_sale,0.007129429080382192,0.007129429080382192,0.34140291489925484
txp_d_over_lct,0.007129363591203254,0.007129363591203254,0.3414073497324378
txc_pd_minus_pd_mktcap,0.007129011696994251,0.007129011696994251,0.34143118013449414
mrc4_over_xsga_d,-0.007126889314825662,0.007126889314825662,0.3415749311889317
am_over_cogs_d,0.00712550717718803,0.00712550717718803,0.3416685655655411
mrc4_over_emp_pd,-0.0071241999925107085,0.0071241999925107085,0.341757137284973
am_d_over_xsga,0.007123308331101026,0.007123308331101026,0.34181756256497453
che_over_xsga_d,-0.007121256532521356,0.007121256532521356,0.34195663289842004
xidoc_d_over_mktcap,-0.007120843600794752,0.007120843600794752,0.34198462566969917
rect_over_at_pd,-0.007120440837400779,0.007120440837400779,0.34201193053857987
siv_d_over_lct,-0.007119119343526116,0.007119119343526116,0.3421015294492791
lco_over_emp_pd,0.007118980245458173,0.007118980245458173,0.34211096134262603
fiao_over_invt,-0.00711846052613183,0.00711846052613183,0.34214620368659
dxd3_over_xsga_d,-0.0071176964201125,0.0071176964201125,0.34219802219130824
txdb_over_dltt,0.007117233758066597,0.007117233758066597,0.34222940045393224
txs_d_over_ppent,0.007113478755432295,0.007113478755432295,0.3424841370394349
prstkc_d_over_act,0.007112166826664888,0.007112166826664888,0.3425731658794557
dvt_over_at_d,0.0071118172413137835,0.0071118172413137835,0.34259689159832535
fiao_d_over_act,0.007109128047602118,0.007109128047602118,0.3427794373788081
cstk,-0.007107220141990779,0.007107220141990779,0.34290898605226006
ivao_over_seq,-0.007104670595230151,0.007104670595230151,0.3430821516282517
dpact_over_invt,0.00710360669670483,0.00710360669670483,0.3431544282857842
invwip_d_over_act,0.007102924270086538,0.007102924270086538,0.34320079451518093
xidoc_over_mktcap_d,-0.007102089686740892,0.007102089686740892,0.34325750419559714
seq_over_emp_d,0.007101617845392623,0.007101617845392623,0.3432895683180957
invfg_over_mktcap_d,-0.007099561269017101,0.007099561269017101,0.34342934593502966
tlcf_pd_minus_pd_icapt,-0.007098475421884692,0.007098475421884692,0.3435031614657946
txdba_over_ceq_d,-0.0070956700703868995,0.0070956700703868995,0.34369391524040127
txndba_over_sale_d,-0.0070931885838247,0.0070931885838247,0.3438627037352758
xsga_over_at_pd,0.007092872811520769,0.007092872811520769,0.3438841860797473
mrct_over_emp_pd,-0.0070899232415002665,0.0070899232415002665,0.3440848900196028
siv_over_sale_d,-0.007084481900858858,0.007084481900858858,0.34445534301926634
ivao_d_over_icapt,0.007083747313220816,0.007083747313220816,0.34450537411648086
pstkrv_d_over_xsga,-0.0070830678020645296,0.0070830678020645296,0.3445516582072224
itcb_over_act_d,0.007081673419121486,0.007081673419121486,0.3446466473581145
act_over_xsga_d,-0.007080607205292131,0.007080607205292131,0.3447192920078478
sppe_over_invt,0.007079101406181527,0.007079101406181527,0.34482190368269344
recco_over_lct_d,-0.007078359963061445,0.007078359963061445,0.3448724359860908
mrc5_d_over_act,-0.007078013571937542,0.007078013571937542,0.3448960455401782
txdfed_d_over_dltt,-0.007076746969676774,0.007076746969676774,0.34498238422574673
spi_over_icapt_d,-0.007076372948142418,0.007076372948142418,0.3450078822586048
txc_over_emp_pd,0.0070738377606991915,0.0070738377606991915,0.3451807443410252
dclo_d_over_dltt,-0.007070680069288354,0.007070680069288354,0.3453961291464601
dxd5_d_over_dltt,0.007070187709884825,0.007070187709884825,0.34542972049325393
cstk_over_xsga_pd,-0.007069295288138397,0.007069295288138397,0.3454906115037816
txpd_over_lt_pd,0.007068413740411193,0.007068413740411193,0.3455507672832397
prstkc_over_act_d,0.007068017050166431,0.007068017050166431,0.3455778391364009
acox_over_seq_pd,-0.007066371240826156,0.007066371240826156,0.345690170700738
rdip_over_seq_d,-0.00706563339515414,0.00706563339515414,0.3457405384971057
dd3_d_over_act,-0.007062058477299496,0.007062058477299496,0.34598464047552785
txt_over_invt_d,0.007061896422790944,0.007061896422790944,0.3459957084566413
oancf_over_lt_d,-0.007061577164273757,0.007061577164273757,0.34601751379979795
txdfo_over_cogs_d,-0.007059297663431363,0.007059297663431363,0.3461732290488806
ap_over_xsga_pd,-0.007053541856156874,0.007053541856156874,0.3465666132714405
ceqt_over_invt_d,0.007053104700432917,0.007053104700432917,0.3465965025755107
recd_d_over_cogs,0.007051950664767581,0.007051950664767581,0.34667541443175837
rect_over_xsga_d,0.007051832154101628,0.007051832154101628,0.3466835187254056
txdb_over_lct_d,-0.007046714680584426,0.007046714680584426,0.3470335896801096
lse_d_over_dltt,-0.0070461244270026155,0.0070461244270026155,0.3470739816146801
at_d_over_dltt,-0.0070461244270026155,0.0070461244270026155,0.3470739816146801
prstkc_over_sale_d,0.0070437704337911414,0.0070437704337911414,0.34723509864227176
ibc_d_over_dltt,-0.007041513511374483,0.007041513511374483,0.34738961641863564
txt_over_invt,-0.0070345392762256155,0.0070345392762256155,0.34786737632802134
ibadj_over_icapt_d,0.0070309007736820694,0.0070309007736820694,0.3481167924418663
am_over_ceq_d,0.007029527101763952,0.007029527101763952,0.3482109859821598
rea_over_lt_d,0.007029281134688781,0.007029281134688781,0.3482278538077837
txt_pd_minus_pd_icapt,0.007027545343194011,0.007027545343194011,0.3483469049436651
dudd_over_lct_d,-0.007027182126920038,0.007027182126920038,0.3483718197965178
lo_over_at_d,-0.007027062781116414,0.007027062781116414,0.3483800065797891
intpn_pd_minus_pd_lt,-0.00702534788790925,0.00702534788790925,0.34849765688455053
chech_over_icapt,-0.0070228391755132015,0.0070228391755132015,0.34866981265451646
lcox_over_xsga_pd,-0.0070221889201281685,0.0070221889201281685,0.3487144440487045
dd5_over_mktcap_d,-0.007021940079653003,0.007021940079653003,0.34873152460186624
ivao_over_lct_d,0.007017848168178503,0.007017848168178503,0.34901247197865215
mib,0.007017818111753683,0.007017818111753683,0.3490145361604257
siv_over_ppent_d,-0.007017472405006004,0.007017472405006004,0.3490382787822834
itcb_over_invt,-0.007016509943308639,0.007016509943308639,0.3491043846134455
am_d_over_cogs,0.007014909453396007,0.007014909453396007,0.349214330450364
esub_over_at_d,-0.007012403418714787,0.007012403418714787,0.3493865269462218
ivst_over_ceq_d,-0.007008900185663022,0.007008900185663022,0.349627333996092
txach_over_sale_d,0.007006638891730313,0.007006638891730313,0.3497828279185376
xrent_over_ppent_pd,-0.007002856951319085,0.007002856951319085,0.35004298449053467
txpd_pd_minus_pd_ceq,0.007002519782673737,0.007002519782673737,0.3500661840026889
oiadp_d_over_ppent,0.0070022226849763645,0.0070022226849763645,0.35008662716755223
sstk_d_over_cogs,0.007001725902909794,0.007001725902909794,0.35012081221992347
fatc_over_lct_d,0.007001509234311156,0.007001509234311156,0.3501357224941268
ceqt_d_over_dltt,0.007001074783311132,0.007001074783311132,0.35016562090352865
txds_over_icapt_d,0.006997773933431768,0.006997773933431768,0.35039283442083835
lcox_over_lct_pd,-0.0069974823307586455,0.0069974823307586455,0.3504129113417946
xpr_pd_minus_pd_icapt,0.0069916691904978465,0.0069916691904978465,0.35081329980355486
xpr_over_icapt_d,0.006991378487161123,0.006991378487161123,0.3508333300281306
aco_d_over_icapt,-0.006988247388734023,0.006988247388734023,0.35104911689828056
ds_d_over_lt,-0.006987410599170896,0.006987410599170896,0.3511068004214594
xi_over_ceq_d,0.006984789060674842,0.006984789060674842,0.35128755328863187
nopi_d_over_ppent,-0.006980116630205332,0.006980116630205332,0.3516098595811291
aco,-0.006976012555755264,0.006976012555755264,0.3518931148854988
caps_pd_minus_pd_icapt,0.006975541216386142,0.006975541216386142,0.3519256550670879
dxd2_d_over_ppent,-0.006970261815092918,0.006970261815092918,0.35229026291629173
reuna_over_sale_d,0.006968133978155364,0.006968133978155364,0.35243728390748363
ebit_d_over_ppent,0.006967944076284797,0.006967944076284797,0.35245040689447477
msa_over_at,-0.006967281268967349,0.006967281268967349,0.35249621198274844
recd_over_invt_pd,-0.006966708328283317,0.006966708328283317,0.35253580963013603
txditc_over_dltt,0.006965646021301592,0.006965646021301592,0.3526092362958596
dltis_d_over_lct,0.006962158264901821,0.006962158264901821,0.35285037807283187
sale_pd_minus_pd_xsga,0.0069610466215430265,0.0069610466215430265,0.3529272584703573
revt_pd_minus_pd_xsga,0.0069610466215430265,0.0069610466215430265,0.3529272584703573
xsga_pd_minus_pd_sale,-0.0069610466215430135,0.0069610466215430135,0.3529272584703573
che_pd_minus_pd_icapt,0.0069595845738224015,0.0069595845738224015,0.3530283886931586
fate_d_over_ppent,-0.006959306365479558,0.006959306365479558,0.35304763451223564
dvc_over_icapt,-0.006958602959095806,0.006958602959095806,0.35309629752237476
mrc4_over_icapt_d,-0.006954902380309279,0.006954902380309279,0.353352380554409
aqc_over_act,-0.006954085941397873,0.006954085941397873,0.3534088945912962
ppeveb_over_ceq_d,-0.006952313497436268,0.006952313497436268,0.3535316031231805
txditc_over_lct_d,-0.0069522358571097,0.0069522358571097,0.3535369788765916
dlto_d_over_cogs,0.0069504714981752655,0.0069504714981752655,0.35365915559052424
xsga_over_lt_d,0.006945626464802528,0.006945626464802528,0.3539947972671522
ivst_d_over_xsga,-0.006944190768499562,0.006944190768499562,0.35409429436022805
ceql_over_seq,0.006943755140977484,0.006943755140977484,0.3541244878540078
tstkc_over_mktcap_d,-0.006942724664745635,0.006942724664745635,0.354195916990847
txt_pd_minus_pd_ceq,0.0069422594508563185,0.0069422594508563185,0.3542281670301739
ivaco_d_over_seq,-0.006940785009571633,0.006940785009571633,0.3543303920314357
cstk_over_at_d,-0.006940438128389907,0.006940438128389907,0.35435444447834574
fato_over_seq_d,0.006939975101675564,0.006939975101675564,0.3543865519648023
pstkrv_d_over_seq,-0.006939636440630245,0.006939636440630245,0.35441003677300664
fincf_over_at_d,-0.006936107573500179,0.006936107573500179,0.3546548082714843
txp_d_over_emp,0.006934565646437971,0.006934565646437971,0.354761793884455
mrct_pd_minus_pd_xsga,-0.006933154915455172,0.006933154915455172,0.3548596943880643
fopo_pd,-0.006927733684921791,0.006927733684921791,0.35523607021604436
recch_d_over_sale,0.006927522218900906,0.006927522218900906,0.3552507566162045
dvc_d_over_cogs,-0.00692603625222814,0.00692603625222814,0.35535396840373445
aox_pd_minus_pd_mktcap,-0.006924735764468212,0.006924735764468212,0.35544431278001265
esubc_over_ceq_d,0.006923316512241202,0.006923316512241202,0.35554292421135286
np_d_over_ppent,-0.006921025233470088,0.006921025233470088,0.3557021615603632
xidoc_over_xsga_d,-0.006918747448280949,0.006918747448280949,0.3558605057193381
gdwl_d_over_ceq,-0.0069154790552968075,0.0069154790552968075,0.3560877913200975
tlcf_pd_minus_pd_ceq,-0.006914470850884001,0.006914470850884001,0.35615792079929676
mrc2_over_icapt_pd,-0.006914037130235456,0.006914037130235456,0.35618809256111433
lco_over_ppent_d,-0.0069093558667424615,0.0069093558667424615,0.3565138470311827
tstk_d_over_ppent,-0.006908375516791426,0.006908375516791426,0.35658209028225724
am_over_sale_d,0.006906140326964457,0.006906140326964457,0.3567377151087935
txfed_over_seq,-0.00690480218463828,0.00690480218463828,0.3568309035831461
invch_over_act,-0.006904283705703801,0.006904283705703801,0.35686701467175774
dltis_over_cogs_d,0.0069034949774925925,0.0069034949774925925,0.3569219525317005
recd_over_emp,-0.006902345748217551,0.006902345748217551,0.3570020101699973
rea_d_over_lt,0.006902152375369385,0.006902152375369385,0.3570154820256893
fatl_over_act,-0.006897694863293306,0.006897694863293306,0.3573261157203157
recta_over_act_d,0.006897645132411609,0.006897645132411609,0.3573295823098979
mii_d_over_cogs,0.006896835566133197,0.006896835566133197,0.3573860177083766
am_over_at_pd,-0.006896252505483272,0.006896252505483272,0.357426666726288
icapt_over_at_d,-0.006891443922832409,0.006891443922832409,0.3577620158373532
dc_over_act_d,-0.00688975800197183,0.00688975800197183,0.35787963831942016
mrc2_d_over_xsga,-0.006889260066824094,0.006889260066824094,0.3579143826637256
mrc3_pd_minus_pd_sale,0.006886610355545242,0.006886610355545242,0.35809930685757596
niadj_d_over_dltt,-0.006883874625583854,0.006883874625583854,0.3582902973780771
cld4_d_over_act,0.006881177830753286,0.006881177830753286,0.3584786324036205
fate_d_over_lt,0.006878660580087006,0.006878660580087006,0.35865448483866347
chech_over_ppent_d,-0.006878476027538039,0.006878476027538039,0.35866737961573375
dv_over_emp,0.006876372228525221,0.006876372228525221,0.3588143936841241
wcap_pd_minus_pd_invt,-0.006874334990269646,0.006874334990269646,0.3589567925655972
txp_over_act_d,0.006871925176730622,0.006871925176730622,0.3591252795668552
txach_over_act_d,0.006871555971565363,0.006871555971565363,0.3591510976846635
rea_d_over_cogs,0.006870922582717898,0.006870922582717898,0.3591953925984548
fopo_d_over_lct,-0.006865261782606807,0.006865261782606807,0.359591422939036
ib_d_over_dltt,-0.006864533844123386,0.006864533844123386,0.35964236950856715
mrc5_over_act_d,0.006861115191595236,0.006861115191595236,0.3598816929725653
aox_over_ceq,0.006860947304045162,0.006860947304045162,0.35989344855016514
ceq_pd_minus_pd_mktcap,0.006859851657833313,0.006859851657833313,0.35997017221550154
emp_pd_minus_pd_cogs,-0.00685835052786812,0.00685835052786812,0.36007530693820833
cogs_pd_minus_pd_emp,0.006858350527868118,0.006858350527868118,0.36007530693820833
ceqt_over_sale_pd,-0.006857915378435331,0.006857915378435331,0.3601057871269351
mrct_d_over_ppent,-0.006856464375993055,0.006856464375993055,0.36020743478746986
mrc2_pd_minus_pd_icapt,0.006854321423705343,0.006854321423705343,0.3603575888289486
ch_over_xsga_d,-0.006852741305088779,0.006852741305088779,0.36046833096375025
dd1,-0.006852119825952092,0.006852119825952092,0.36051189299218916
txdba_over_mktcap_d,-0.006848091601423312,0.006848091601423312,0.36079432791019816
txs_pd_minus_pd_icapt,0.006843496812534709,0.006843496812534709,0.36111665633770007
che_over_seq_pd,0.006842681578314521,0.006842681578314521,0.3611738645831427
lcox_pd_minus_pd_xsga,-0.006841951376848138,0.006841951376848138,0.36122511056494117
intan_over_dltt_pd,-0.006841126305585448,0.006841126305585448,0.36128302005277
mrc3_over_at_d,0.0068395255696431095,0.0068395255696431095,0.3613953879170832
fatb_d_over_icapt,-0.0068356463970566,0.0068356463970566,0.36166778750321
cld3_over_emp,-0.006834461728922278,0.006834461728922278,0.3617510017921853
pstkr_over_seq_d,-0.00683358481783807,0.00683358481783807,0.36181260612253124
ivao,-0.006833160545691662,0.006833160545691662,0.36184241424246194
dlcch_over_lt,-0.006832944047346489,0.006832944047346489,0.36185762537588745
caps_over_invt_pd,-0.006830677451998909,0.006830677451998909,0.36201689999965647
intpn_over_lt_pd,-0.006829153598206154,0.006829153598206154,0.362124006545131
aoloch_d_over_invt,-0.0068272975430196114,0.0068272975430196114,0.3622544892186795
ds_d_over_ppent,-0.0068271316512485,0.0068271316512485,0.36226615302197646
fopo_over_xsga_pd,-0.006826079075914813,0.006826079075914813,0.36234016477584235
txt_over_xsga_pd,0.006822507491126213,0.006822507491126213,0.36259137106736783
dd3,-0.006821499642237192,0.006821499642237192,0.36266227752499464
intan_over_dltt_d,-0.006820342135382638,0.006820342135382638,0.3627437237676597
xint_over_icapt_d,-0.006817533101149861,0.006817533101149861,0.36294142488062564
dclo_d_over_lt,-0.006813543666874087,0.006813543666874087,0.36322231897326374
am_pd_minus_pd_xsga,-0.006812822800379028,0.006812822800379028,0.36327308933349634
mrct_over_seq,-0.006811857390982562,0.006811857390982562,0.36334108971468315
ds_over_emp_d,-0.006810673822019142,0.006810673822019142,0.36342446743109474
