ticker,form_year,alpha,beta_mkt,beta_smb,beta_hml,r_squared,n_years_used,years_range,mkt_rf,smb,hml,actual_excess_return,expected_return,prediction_error
AMS,2024.0,0.08641778764541076,-0.7397260127307653,0.33729357296069085,-0.23867133189248535,0.11445113494673564,22,2003-2024,17.32,-13.89,4.389999999999999,-0.048546714835642366,-0.09903050651387786,0.050483791678235496
LGTY,2024.0,0.0874738811133098,0.142671180855789,0.456864744337316,0.033264841785419774,0.025440836020328095,29,2003-2024,17.32,-13.89,4.389999999999999,0.1909967118002301,0.05018634320345919,0.1408103685967709
T,2024.0,0.026775414912257003,0.31003560409802106,0.6145009418825839,0.01547461666245345,0.17458877815535878,25,2003-2024,17.32,-13.89,4.389999999999999,0.17659958791891767,-0.004201263613974951,0.1808008515328926
AVD,2024.0,0.05639795985807191,0.14184794012093116,2.2273730150782396,-0.48121722519542964,0.14522638692340772,22,2003-2024,17.32,-13.89,4.389999999999999,-0.508608348222947,-0.24954152489342965,-0.25906682332951736
AMN,2024.0,0.0949136627493895,0.48847888504518777,0.352711742074999,-0.1009636269088795,0.027711042594928736,31,2003-2024,17.32,-13.89,4.389999999999999,-0.5800675764017124,0.12609424144369885,-0.7061618178454112
AME,2024.0,0.21969610153510893,-0.30657389924274836,0.3278278853802132,0.32212031830825544,0.0524819188270903,22,2003-2024,17.32,-13.89,4.389999999999999,0.03774186933253047,0.13520329088068572,-0.09746142154815525
AMGN,2024.0,0.0389338939707414,0.39553031804916944,-0.2427398192115311,-0.43677431056712224,0.16303942066728971,22,2003-2024,17.32,-13.89,4.389999999999999,-0.2004967419920372,0.12198191371144257,-0.3224786557034798
ADI,2024.0,0.13186558456560812,-0.18861126959054872,-0.22854497743635643,-0.07266373863612018,0.03661451675116534,22,2003-2024,17.32,-13.89,4.389999999999999,-0.10843216114893207,0.12775307191230934,-0.2361852330612414
AGL,2024.0,0.04700122709604813,-0.7695557753073259,3.6127108466049354,-1.9889901763542055,0.7469764121228946,7,2003-2024,17.32,-13.89,4.389999999999999,-0.7564610072720749,-0.6754080385225558,-0.08105296874951906
ANDE,2024.0,0.22971656055419407,-0.43275190618264286,1.5111392449447125,0.3917054053143179,0.06867274457162797,22,2003-2024,17.32,-13.89,4.389999999999999,-0.2237681464856322,-0.03793744342616168,-0.18583070305947053
APA,2024.0,0.04806892924575652,-0.08110320321564365,2.071910743512998,0.39454761931024346,0.2376067666666727,22,2003-2024,17.32,-13.89,4.389999999999999,-0.24801227342539295,-0.2364459073374287,-0.011566366087964242
APOG,2024.0,0.12729684666223512,0.3153501532694877,0.3116941770272773,-0.036983451394169364,0.028832936858553815,22,2003-2024,17.32,-13.89,4.389999999999999,0.09743655103815417,0.13699759850321752,-0.03956104746506335
AAPL,2024.0,0.44129251345021947,-0.39076184559361976,1.1320400748558093,0.4899600463782797,0.07170599830741531,22,2003-2024,17.32,-13.89,4.389999999999999,0.144537104343413,0.2378814414319391,-0.0933443370885261
AMAT,2024.0,0.1943356884916509,-0.1922150837942584,-1.3676527325765802,-0.9882748481071392,0.20305169083625318,22,2003-2024,17.32,-13.89,4.389999999999999,-0.3548631516004501,0.3076257347014689,-0.662488886301919
EPAC,2024.0,0.16758851169532438,-0.769811449428567,0.9253026625169724,0.06405396348312711,0.11435840707918377,22,2003-2024,17.32,-13.89,4.389999999999999,0.03021290980606002,-0.09145540217240161,0.12166831197846163
ADM,2024.0,0.08127431030341939,0.18033388105967418,0.6319187349645771,0.2550863767249933,0.07993996593242925,22,2003-2024,17.32,-13.89,4.389999999999999,-0.1966820474248987,0.03593291815460241,-0.23261496557950112
ARCB,2024.0,0.13637369103219013,0.2945264258599385,-0.8354118735939267,0.34837080386188,0.023310548966213873,22,2003-2024,17.32,-13.89,4.389999999999999,-0.1735918513476123,0.3187178555228644,-0.4923097068704767
ARW,2024.0,0.15016070301764547,-0.3316470630533238,0.44782517194973726,0.2988790353649743,0.03457416822965442,22,2003-2024,17.32,-13.89,4.389999999999999,-0.11024723221554374,0.04363730496551366,-0.15388453718105738
ARTW,2024.0,0.04344030977159004,0.14363324014907095,0.23232563533387818,0.052911472524256396,0.00811975909022511,22,2003-2024,17.32,-13.89,4.389999999999999,0.34404469887071876,0.03837036986134831,0.30567432900937047
ASH,2024.0,0.16974411442497667,-0.5685819019801264,2.381974931385737,-0.03602189232220354,0.4067418230295129,22,2003-2024,17.32,-13.89,4.389999999999999,-0.28334670220047253,-0.2611719500404048,-0.022174752160067757
ALOT,2024.0,0.15431088909314755,-0.6076380622086872,1.6782429810364903,-0.24555958417518153,0.16166520942985318,22,2003-2024,17.32,-13.89,4.389999999999999,-0.2691318187729657,-0.19482003909265602,-0.07431177968030969
ATRO,2024.0,0.4204544768037432,-1.591549909498939,2.1435257656626043,1.3959726819115312,0.2733109954395174,22,2003-2024,17.32,-13.89,4.389999999999999,-0.25017688732256854,-0.09165449563609251,-0.15852239168647603
REX,2024.0,0.1936083422245847,-0.43452349405289115,0.2924532485903923,0.3603387269223445,0.030551348076125695,22,2003-2024,17.32,-13.89,4.389999999999999,-0.13252621052636127,0.0935459869373094,-0.22607219746367066
ADSK,2024.0,0.2884610514185092,-0.5303218060498632,0.43650412397251603,0.18550776259188428,0.025022351913027707,22,2003-2024,17.32,-13.89,4.389999999999999,0.1474825405378044,0.1441226825686741,0.0033598579691302977
